,dien_tich,phong_ngu,so_tang,lat,long,gia,gia_m2,ten_duong,ten_phuong,so_do2
172,90.0,2.0,2.0,21.0053964,105.8569193,13000.0,144.44444444444446,78,14,1
173,231.0,4.801504451949647,9.0,21.0106552,105.8490846,135000.0,540.0,56,5,0
175,231.0,4.801504451949647,4.776731098605334,21.0106552,105.8490846,235000.0,643.8356164383562,56,5,0
176,220.0,4.801504451949647,3.0,21.0106552,105.8490846,97000.0,440.9090909090909,56,5,1
177,140.0,1.0,1.0,21.0168879,105.8503448,105000.0,750.0,85,1,1
178,188.0,4.0,4.0,21.0178836,105.8540972,88000.0,468.0851063829787,71,8,0
179,231.0,4.801504451949647,10.0,21.0146067,105.8515182,300000.0,802.1390374331551,71,8,0
180,110.0,1.0,4.0,20.9979752,105.8411441,27500.0,250.0,48,19,1
181,50.0,4.0,4.0,20.9979326,105.8503243,7300.0,146.0,3,2,1
182,100.0,4.801504451949647,7.0,20.9979326,105.8503243,31000.0,310.0,3,2,0
183,65.0,6.0,6.0,20.9959104,105.8576533,11500.0,176.92307692307693,60,6,1
184,55.0,4.0,4.0,20.995818,105.8498965,6800.0,123.63636363636364,81,15,1
185,33.0,4.801504451949647,4.0,21.0115971,105.8533051,17500.0,530.3030303030303,24,10,0
188,231.0,10.5,10.0,21.015125,105.8503804,130000.0,553.1914893617021,80,8,0
189,220.0,1.0,1.0,21.0106552,105.8490846,92000.0,441.0,56,5,1
190,80.0,8.0,5.0,21.0033274,105.8655131,22000.0,275.0,77,13,0
191,50.0,5.0,5.0,21.008903,105.858755,19000.0,380.0,84,16,1
192,120.0,4.801504451949647,4.776731098605334,20.9972657,105.8427448,29800.0,248.33333333333331,25,19,0
193,60.0,4.801504451949647,5.0,20.9954314,105.8564223,16500.0,275.0,60,6,0
194,92.0,4.801504451949647,5.0,20.995818,105.8498965,16600.0,180.43478260869568,81,15,1
195,30.0,6.0,6.0,21.0027755,105.8563287,6500.0,216.66666666666663,78,14,1
196,132.0,4.801504451949647,2.0,21.0158326,105.8565768,32500.0,246.2121212121212,16,17,0
197,140.0,4.801504451949647,10.0,21.0164338,105.8503476,,,80,1,1
199,22.0,4.801504451949647,6.0,21.0146013,105.8492911,5800.0,263.6363636363636,56,5,0
200,71.0,5.0,2.0,21.0043966,105.8611706,22600.0,318.3098591549296,77,13,1
201,40.0,4.0,4.0,20.998923,105.8532232,7100.0,177.5,11,2,0
202,100.0,4.801504451949647,1.0,20.9959104,105.8576533,24000.0,240.0,60,6,0
203,73.0,5.0,2.0,20.9961233,105.8620443,22600.0,309.5890410958904,60,6,1
204,65.0,2.0,2.0,20.996536,105.862438,14000.0,215.3846153846154,51,16,0
205,55.0,4.801504451949647,4.0,20.996536,105.862438,17000.0,305.45454545454544,60,6,1
206,66.0,2.0,1.0,21.0003665,105.8556883,7590.0,115.0,4,14,1
207,82.0,4.801504451949647,4.776731098605334,21.0158326,105.8565768,,,16,17,1
208,210.0,4.801504451949647,4.776731098605334,21.0159351,105.8624079,40000.0,190.47619047619048,83,9,0
209,100.0,1.0,1.0,20.9959104,105.8576533,24000.0,240.0,60,6,1
210,231.0,5.0,5.0,21.013113,105.8483827,96000.0,400.0,89,5,1
211,50.0,4.0,4.0,21.0029863,105.865675,5200.0,104.0,77,13,1
212,86.0,8.0,5.0,21.0020826,105.8459377,29000.0,337.2093023255814,14,0,1
213,82.0,5.0,6.0,20.996539,105.8427895,15800.0,192.6829268292683,56,5,1
214,139.0,10.5,8.0,21.0027755,105.8563287,21500.0,154.67625899280574,78,14,1
215,58.0,4.0,4.0,21.0251735,105.8496706,3500.0,60.3448275862069,3,2,1
216,73.0,5.0,5.0,20.9954314,105.8564223,17000.0,232.87671232876716,60,6,1
217,30.0,3.0,5.0,21.0029863,105.865675,65000.0,121.66666666666669,77,13,1
218,79.0,4.0,4.0,21.0008143,105.8517814,5000.0,284.8101265822785,3,2,1
219,38.0,4.0,5.0,20.9959104,105.8576533,6050.0,159.21052631578948,60,6,1
220,70.0,10.5,6.0,21.0070253,105.843136,9500.0,135.71428571428572,48,0,1
221,86.0,8.0,5.0,21.0020826,105.8459377,29000.0,337.2093023255814,14,0,1
222,48.0,3.0,5.0,21.0030908,105.8697939,3000.0,68.75,77,13,1
223,50.0,8.0,6.0,20.9959104,105.8576533,8200.0,164.0,60,6,1
224,77.0,6.0,6.0,21.007778,105.8457888,29800.0,387.012987012987,96,5,1
225,42.0,4.0,5.0,20.9961203,105.8499345,4450.0,105.95238095238096,3,2,1
226,35.0,3.0,4.0,20.9959104,105.8576533,4000.0,114.28571428571428,60,6,1
227,40.0,5.0,6.0,21.0027755,105.8563287,8600.0,215.0,78,14,1
228,62.0,4.0,4.0,21.0029863,105.865675,7900.0,127.41935483870968,77,13,1
229,71.0,7.0,5.0,21.0251735,105.8496706,15000.0,211.2676056338028,78,14,1
230,25.0,4.0,5.0,21.007778,105.8457888,122500.0,196.0,96,10,1
231,32.0,3.0,5.0,20.996536,105.862438,3000.0,103.125,77,13,1
232,70.0,4.0,5.0,20.996536,105.862438,23500.0,335.7142857142857,77,13,1
233,62.0,6.0,5.0,20.9959104,105.8576533,6800.0,109.6774193548387,60,6,0
234,47.0,4.801504451949647,4.776731098605334,20.9961203,105.8499345,7000.0,148.93617021276594,3,2,0
235,40.0,5.0,6.0,21.0027755,105.8563287,8600.0,215.0,78,14,1
236,39.0,3.0,5.0,20.9968349,105.8457932,5000.0,89.74358974358974,30,0,1
237,89.0,6.0,5.0,20.9979326,105.8503243,25300.0,284.2696629213483,3,2,1
238,120.0,6.0,7.0,21.013263,105.8477568,23000.0,191.66666666666663,89,5,1
239,44.0,5.0,6.0,21.0003255,105.8631135,8900.0,202.27272727272728,93,16,1
240,37.0,4.0,6.0,20.9937815,105.8466875,85000.0,104.05405405405403,81,15,1
241,48.0,5.0,6.0,20.9959104,105.8576533,8100.0,168.75,60,6,1
242,32.0,5.0,5.0,20.9963878,105.8619928,5800.0,181.25,81,15,1
243,32.0,4.801504451949647,4.776731098605334,20.9959104,105.8576533,2900.0,90.625,60,6,0
244,50.0,4.0,3.0,20.9982638,105.8673667,8200.0,164.0,93,16,1
245,50.0,4.0,4.0,21.0029863,105.865675,2000.0,104.0,77,13,1
246,47.0,10.0,7.0,21.007778,105.8457888,16600.0,353.1914893617021,96,5,1
247,46.0,3.0,5.0,21.0251735,105.8496706,15000.0,326.0869565217391,78,14,1
248,47.0,4.0,5.0,20.996536,105.862438,7500.0,159.5744680851064,51,16,1
249,82.0,5.0,6.0,20.996539,105.8427895,8000.0,192.6829268292683,25,19,1
250,46.0,4.0,4.0,20.9959104,105.8576533,6300.0,136.95652173913044,60,6,0
251,126.0,10.5,6.0,21.0068975,105.8715997,13000.0,103.17460317460318,77,13,1
252,99.0,10.5,7.0,21.0029223,105.8698613,16500.0,166.66666666666666,77,13,1
253,50.0,4.801504451949647,4.776731098605334,21.0091003,105.8564284,18000.0,360.0,84,14,0
254,40.0,3.0,4.0,20.9959104,105.8576533,296000.0,185.0,60,6,1
255,50.0,8.0,5.0,20.9959104,105.8576533,825000.0,330.0,60,6,1
256,46.0,4.0,4.0,20.996536,105.862438,6000.0,143.47826086956522,51,16,1
257,42.0,6.0,6.0,21.0004591,105.8563239,6500.0,154.76190476190476,75,11,1
258,160.0,4.801504451949647,4.776731098605334,21.0069151,105.8656789,6500.0,40.625,95,13,0
259,54.0,3.0,4.0,20.996536,105.862438,3200.0,59.25925925925926,77,13,0
260,120.0,4.801504451949647,4.776731098605334,21.014855,105.8504718,25000.0,208.33333333333331,80,1,0
261,100.0,10.5,7.0,20.9961203,105.8499345,31500.0,315.0,3,2,1
262,60.0,4.801504451949647,2.0,21.0029863,105.865675,14000.0,233.33333333333331,18,16,1
263,36.0,4.801504451949647,4.776731098605334,20.9959104,105.8576533,9000.0,163.88888888888889,60,6,1
264,70.0,4.801504451949647,4.776731098605334,21.0166093,105.8575429,10000.0,142.85714285714286,23,9,0
265,27.0,3.0,3.0,21.017135,105.8469659,18000.0,666.6666666666666,85,7,1
266,231.0,4.0,4.0,21.013113,105.8483827,148000.0,422.8571428571428,89,5,1
267,28.0,4.801504451949647,4.776731098605334,21.014855,105.8504718,7500.0,267.85714285714283,80,1,0
270,40.0,3.0,3.0,21.0132507,105.8657274,3700.0,92.5,42,3,0
271,105.0,1.0,1.0,20.9959104,105.8576533,23000.0,219.04761904761904,60,6,1
272,62.0,4.801504451949647,4.776731098605334,20.9954543,105.855695,5200.0,83.87096774193549,60,6,1
273,31.0,4.0,5.0,20.9961203,105.8499345,3700.0,119.35483870967742,42,3,0
274,92.0,6.0,5.0,21.0015145,105.8458686,26000.0,282.60869565217394,14,0,1
275,40.0,4.0,4.776731098605334,20.9959104,105.8576533,2400.0,60.0,60,6,1
278,53.0,4.0,4.0,20.9965567,105.8468125,16800.0,316.9811320754717,81,15,1
279,56.0,6.0,5.0,20.9972657,105.8427448,18700.0,333.92857142857144,25,2,1
280,100.0,10.5,10.0,21.014855,105.8504718,61000.0,610.0,41,1,1
281,76.0,3.0,6.0,21.0015145,105.8458686,26500.0,348.6842105263158,14,0,1
282,76.0,8.0,6.0,21.0015145,105.8458686,26500.0,348.6842105263158,14,4,1
283,50.0,4.801504451949647,5.0,21.0091003,105.8564284,,,84,14,1
284,49.0,3.0,5.0,20.9965567,105.8468125,20500.0,418.3673469387755,81,15,1
285,30.0,3.0,4.0,20.998923,105.8532232,7150.0,238.33333333333331,11,2,0
286,231.0,5.0,6.0,21.0115168,105.8533481,128000.0,447.5524475524476,24,10,1
287,162.0,4.801504451949647,10.5,21.0150152,105.8504667,162000.0,1000.0,80,1,1
288,25.0,2.0,3.0,21.0166103,105.8532494,15000.0,600.0,71,8,1
289,70.0,4.0,4.0,21.0110533,105.8606382,10500.0,150.0,6,17,1
291,33.0,6.0,5.0,21.014855,105.8504718,25000.0,757.5757575757576,41,1,1
292,101.0,2.0,2.0,20.9959104,105.8576533,24500.0,242.5742574257426,60,6,1
293,179.0,3.0,1.0,21.0020606,105.8587232,29000.0,162.01117318435757,78,14,1
294,105.0,10.5,4.0,20.9961203,105.8499345,16500.0,157.14285714285714,3,2,1
295,35.0,1.0,1.0,20.9959104,105.8576533,8950.0,255.7142857142857,60,6,1
297,36.0,4.801504451949647,4.776731098605334,20.9943125,105.8563125,9000.0,163.88888888888889,3,2,1
298,50.0,4.0,4.0,21.0015145,105.8458686,17900.0,358.0,14,0,1
299,231.0,4.801504451949647,4.776731098605334,21.0161014,105.8541986,19900.0,49.75,39,18,0
300,40.0,1.0,2.0,20.9966858,105.8738462,11200.0,280.0,45,6,1
301,165.0,2.0,2.0,21.0132507,105.8657274,10200.0,61.81818181818182,67,3,0
302,100.0,4.801504451949647,3.0,20.9972657,105.8427448,30000.0,300.0,25,19,1
303,140.0,3.0,4.776731098605334,21.0187737,105.8631417,17000.0,121.42857142857144,42,3,1
309,48.0,4.801504451949647,5.0,21.005662,105.851676,20500.0,427.0833333333333,60,6,0
310,15.0,4.801504451949647,2.0,21.005662,105.851676,4300.0,286.6666666666667,60,6,0
311,65.0,4.801504451949647,3.0,21.015125,105.8503804,,,80,7,0
312,231.0,4.801504451949647,4.776731098605334,21.0123071,105.8451758,135000.0,500.0,56,5,0
313,150.0,4.801504451949647,4.776731098605334,21.0135234,105.851064,70000.0,466.6666666666667,56,5,1
314,195.0,4.801504451949647,4.776731098605334,21.014855,105.8504718,117500.0,602.5641025641025,41,1,1
315,65.0,5.0,5.0,20.9970859,105.84487,18000.0,276.9230769230769,38,19,1
316,44.0,4.0,6.0,21.0068975,105.8715997,8900.0,202.27272727272728,77,13,1
317,75.0,3.0,4.776731098605334,21.0015145,105.8458686,26500.0,353.3333333333333,14,0,0
318,60.0,5.0,5.0,21.0106552,105.8490846,16950.0,282.5,56,5,1
319,76.0,4.801504451949647,10.5,21.0188411,105.842216,45000.0,592.1052631578947,69,7,0
320,84.0,8.0,4.776731098605334,21.0015145,105.8458686,29000.0,345.23809523809524,14,0,0
321,105.0,4.801504451949647,4.776731098605334,21.011797,105.850376,63500.0,604.7619047619048,94,1,1
322,25.5,4.801504451949647,4.0,21.0028982,105.8538077,7900.0,309.80392156862746,78,14,1
323,71.0,4.801504451949647,7.0,20.9972657,105.8427448,26000.0,366.1971830985916,25,19,1
324,78.0,3.0,2.0,21.0125745,105.8462127,29000.0,371.79487179487177,70,5,0
325,60.0,1.0,1.0,21.0029863,105.865675,15000.0,250.0,77,13,0
326,100.0,10.5,4.776731098605334,21.014855,105.8504718,60800.0,608.0,41,1,1
327,210.0,10.5,10.0,21.014855,105.8504718,87800.0,462.10526315789474,41,1,1
328,34.0,6.0,5.0,20.9959104,105.8576533,11300.0,332.3529411764706,60,6,0
329,150.0,4.801504451949647,8.0,21.0146013,105.8492911,71500.0,476.6666666666667,41,1,0
330,88.0,4.0,5.0,21.0016633,105.8452474,26500.0,301.1363636363636,14,0,1
331,201.0,3.0,2.0,21.0003255,105.8631135,23000.0,114.4278606965174,93,16,1
332,63.0,3.0,3.0,20.996536,105.862438,13000.0,206.3492063492064,51,16,1
333,40.0,3.0,3.0,21.007778,105.8457888,3700.0,92.5,96,2,0
334,155.0,4.801504451949647,4.0,21.0015145,105.8458686,40000.0,258.06451612903226,14,0,1
339,77.4,4.801504451949647,4.0,21.005662,105.851676,23000.0,297.15762273901805,3,2,0
342,168.0,4.801504451949647,4.776731098605334,21.0115971,105.8533051,,,24,10,0
343,60.0,4.801504451949647,1.0,20.9963826,105.8619728,18000.0,300.0,60,6,1
344,107.0,6.0,4.0,21.015125,105.8503804,63000.0,588.7850467289719,80,7,0
345,135.0,2.0,1.0,21.0180919,105.8553024,33500.0,248.14814814814812,71,8,0
346,82.0,4.801504451949647,4.0,21.0029863,105.865675,14000.0,170.73170731707316,18,2,0
347,80.0,4.801504451949647,4.776731098605334,21.0029863,105.865675,23000.0,287.5,77,13,0
348,70.0,2.0,2.0,20.996688,105.8450657,19500.0,278.57142857142856,60,6,1
349,59.0,4.801504451949647,3.0,20.9993202,105.8594256,11000.0,186.4406779661017,41,1,0
350,30.0,6.0,6.0,21.0164338,105.8503476,23000.0,766.6666666666666,80,1,1
351,135.0,5.0,4.0,21.0105228,105.8457203,68000.0,503.7037037037037,90,2,1
352,60.0,6.0,5.0,20.9966858,105.8738462,,235.0,45,6,1
353,34.0,4.801504451949647,1.0,20.9959104,105.8576533,8500.0,250.0,60,6,1
354,50.0,4.801504451949647,4.776731098605334,21.014855,105.8504718,29400.0,588.0,41,1,0
355,160.0,4.801504451949647,4.776731098605334,20.9979326,105.8503243,39000.0,243.75,3,2,0
356,220.0,1.0,4.776731098605334,21.0092071,105.8492575,97000.0,440.9090909090909,56,5,1
357,231.0,4.801504451949647,6.0,21.0161014,105.8541986,,,71,8,0
358,50.0,4.0,4.0,21.0015145,105.8458686,17900.0,358.0,14,0,1
359,31.0,4.801504451949647,4.776731098605334,20.9974405,105.8426369,6100.0,196.7741935483871,25,0,1
360,50.0,4.801504451949647,4.776731098605334,21.0088308,105.8632384,18500.0,370.0,84,13,0
361,58.0,4.801504451949647,4.776731098605334,20.9968349,105.8457932,15700.0,270.6896551724138,30,0,0
362,55.0,6.0,6.0,21.0132356,105.8522833,13600.0,247.27272727272728,35,10,1
363,231.0,4.801504451949647,4.776731098605334,21.0115168,105.8533481,75000.0,178.99761336515513,56,5,0
364,57.0,4.801504451949647,4.776731098605334,21.0029863,105.865675,8200.0,143.859649122807,18,16,1
365,50.0,3.0,4.0,21.0027755,105.8563287,4150.0,296.6666666666667,78,14,1
366,41.0,4.801504451949647,4.776731098605334,20.9976325,105.842556,1500.0,36.58536585365854,25,0,1
367,90.0,4.801504451949647,4.776731098605334,20.9961203,105.8499345,13800.0,153.33333333333334,3,2,1
368,193.0,4.801504451949647,4.776731098605334,21.014855,105.8504718,112000.0,580.3108808290156,80,1,0
369,231.0,1.0,2.0,21.0146013,105.8492911,99000.0,396.0,65,7,1
370,22.0,4.801504451949647,4.776731098605334,20.9961203,105.8499345,9000.0,86.36363636363636,3,2,0
371,46.0,3.0,3.0,20.9979326,105.8503243,7900.0,171.7391304347826,3,2,1
372,88.0,4.0,4.0,20.9979326,105.8503243,8000.0,281.8181818181818,3,2,0
373,79.0,3.0,2.0,20.9967604,105.8432719,20300.0,256.9620253164557,38,19,1
374,40.0,5.0,6.0,21.017135,105.8469659,24500.0,612.5,85,1,1
375,75.0,4.0,4.0,20.9967604,105.8432719,23500.0,313.3333333333333,38,19,1
376,60.0,4.801504451949647,4.776731098605334,20.9959104,105.8576533,5000.0,275.0,60,6,0
377,65.0,4.801504451949647,4.776731098605334,20.9959104,105.8576533,14300.0,220.0,60,6,0
378,51.0,2.0,1.0,21.0053964,105.8569193,6500.0,222.58064516129036,78,14,1
379,110.0,2.0,3.0,21.0168069,105.8514229,45000.0,409.09090909090907,71,8,1
380,116.0,4.0,4.0,20.9837102,105.8435978,24500.0,211.20689655172413,52,2,1
381,29.0,3.0,4.0,20.999336,105.8562789,7100.0,244.8275862068965,26,12,0
382,42.0,5.0,4.0,20.998923,105.8532232,9800.0,233.33333333333331,11,2,1
383,65.0,4.801504451949647,7.0,21.005662,105.851676,19000.0,292.3076923076923,60,6,0
384,74.0,3.0,3.0,21.0115168,105.8533481,32500.0,439.1891891891892,24,10,0
385,49.0,4.801504451949647,2.0,20.9979326,105.8503243,22500.0,459.18367346938777,78,14,0
389,30.0,3.0,5.0,20.9954314,105.8564223,4500.0,150.0,60,6,0
391,79.0,4.801504451949647,4.776731098605334,21.0154407,105.8503135,33600.0,425.3164556962025,41,1,0
393,115.0,4.801504451949647,4.776731098605334,21.0015145,105.8458686,18500.0,160.8695652173913,14,2,0
395,200.0,4.801504451949647,10.5,21.0146013,105.8492911,156000.0,780.0,65,7,0
396,85.0,4.801504451949647,4.776731098605334,21.0115168,105.8533481,32000.0,376.4705882352941,24,10,0
397,43.0,4.801504451949647,8.0,21.0105643,105.850245,27000.0,627.9069767441861,56,5,0
398,231.0,4.801504451949647,4.776731098605334,21.011797,105.850376,135000.0,544.3548387096774,94,1,0
399,48.0,7.0,7.0,21.0105643,105.850245,26500.0,552.0833333333334,79,10,0
400,50.0,7.0,7.0,20.9963878,105.8619928,29500.0,590.0,41,1,0
401,75.0,4.0,6.0,21.0095052,105.846229,11800.0,157.33333333333334,56,5,1
402,200.0,4.801504451949647,1.0,21.0115971,105.8533051,,,24,10,0
403,46.0,2.0,4.776731098605334,20.9959104,105.8576533,15950.0,346.7391304347826,60,6,1
404,32.0,3.0,4.0,21.0043966,105.8611706,6000.0,187.5,77,13,1
405,165.0,4.0,3.0,21.0117753,105.8509496,70000.0,424.24242424242425,19,10,0
406,231.0,6.0,6.0,21.0015145,105.8458686,55000.0,211.53846153846155,14,0,0
411,231.0,4.801504451949647,10.0,21.0115971,105.8533051,,,24,10,0
413,30.0,4.801504451949647,4.776731098605334,21.0008143,105.8517814,4000.0,133.33333333333334,3,2,0
414,180.0,4.801504451949647,4.776731098605334,20.9979326,105.8503243,,,3,2,0
415,231.0,10.0,4.776731098605334,21.0191106,105.8585608,135000.0,444.078947368421,82,9,1
416,231.0,9.0,4.776731098605334,21.019316,105.8464361,195000.0,650.0,65,7,1
417,129.0,4.801504451949647,4.776731098605334,21.017135,105.8469659,68000.0,527.1317829457364,85,7,1
418,110.0,4.801504451949647,4.776731098605334,20.9963826,105.8619728,20000.0,181.8181818181818,60,6,1
419,75.0,4.801504451949647,6.0,21.0095052,105.846229,11700.0,156.0,56,5,0
420,60.0,10.0,8.0,20.9972657,105.8427448,19000.0,316.6666666666667,25,19,1
421,88.0,4.801504451949647,4.0,21.0125745,105.8462127,12800.0,145.45454545454547,70,5,1
422,75.0,4.801504451949647,8.0,20.9979326,105.8503243,,,3,2,0
423,30.0,4.801504451949647,5.0,21.0018882,105.8456614,9900.0,330.0,14,0,0
424,70.0,7.0,5.0,21.0277644,105.8341598,18600.0,265.7142857142857,25,2,0
425,105.0,2.0,1.0,20.9968349,105.8457932,20000.0,190.47619047619048,30,19,1
426,68.0,4.801504451949647,6.0,21.0134733,105.848009,75000.0,1102.9411764705883,89,5,1
427,231.0,4.801504451949647,4.776731098605334,21.0106101,105.8491556,135000.0,540.0,56,5,0
428,98.0,4.801504451949647,4.776731098605334,21.0081338,105.8462749,49500.0,505.1020408163265,96,10,1
429,71.0,4.0,5.0,20.996536,105.862438,18000.0,253.5211267605634,77,13,1
430,50.0,4.801504451949647,4.776731098605334,20.998923,105.8532232,3300.0,210.0,11,2,1
431,40.0,4.0,4.0,20.9992058,105.8698167,7500.0,187.5,20,16,1
432,60.0,4.801504451949647,5.0,21.0123071,105.8451758,19000.0,316.6666666666667,56,5,0
433,165.0,10.5,6.0,21.0081338,105.8462749,37000.0,224.24242424242425,96,17,0
434,70.0,4.0,4.0,20.9959104,105.8576533,17000.0,242.8571428571429,60,6,1
435,40.0,5.0,6.0,21.017135,105.8469659,24500.0,612.5,85,1,1
436,30.0,3.0,4.0,20.998923,105.8532232,7100.0,236.66666666666663,11,2,1
437,5.0,3.0,3.0,21.0025685,105.8546152,6150.0,1230.0,3,2,1
438,42.0,6.0,5.0,21.0132356,105.8522833,13500.0,321.42857142857144,35,10,1
439,96.0,7.0,7.0,20.9979326,105.8503243,33000.0,343.75,3,2,1
440,231.0,4.0,2.0,20.9967604,105.8432719,70000.0,212.12121212121207,38,19,1
441,85.0,4.801504451949647,4.776731098605334,20.9961203,105.8499345,10100.0,118.82352941176472,3,2,1
442,132.0,1.0,1.0,21.0110626,105.8594914,33000.0,250.0,16,0,1
443,42.0,3.0,4.0,20.995818,105.8498965,6000.0,157.14285714285714,81,15,0
444,29.0,3.0,4.0,20.999336,105.8562789,7100.0,244.8275862068965,26,12,0
445,200.0,1.0,1.0,21.0171931,105.8563229,30000.0,150.0,23,9,1
446,117.0,4.801504451949647,4.776731098605334,20.9959104,105.8576533,14900.0,127.35042735042737,60,6,1
447,80.0,8.0,4.776731098605334,21.0107623,105.8457915,13500.0,168.75,56,5,0
448,53.0,3.0,3.0,20.9956895,105.8511365,5500.0,103.77358490566036,60,6,1
449,32.0,8.0,6.0,20.996536,105.862438,10900.0,340.625,51,16,1
450,70.0,2.0,2.0,21.0053979,105.8615574,14500.0,207.14285714285717,78,14,1
451,23.0,2.0,2.0,20.9984853,105.8686635,4600.0,200.0,93,16,1
452,185.0,4.801504451949647,4.776731098605334,20.995818,105.8498965,21000.0,113.51351351351352,81,15,1
453,85.0,10.5,6.0,20.9979326,105.8503243,10000.0,117.6470588235294,56,5,0
454,50.0,6.0,5.0,21.0106552,105.8490846,8000.0,160.0,56,5,1
455,41.0,4.801504451949647,4.776731098605334,20.9976325,105.842556,12800.0,312.1951219512195,25,0,1
456,80.0,4.801504451949647,4.776731098605334,20.9967604,105.8432719,20000.0,250.0,38,19,1
457,30.0,4.801504451949647,4.776731098605334,21.0069151,105.8656789,9800.0,326.6666666666667,95,10,1
458,65.0,4.801504451949647,4.776731098605334,21.0053964,105.8569193,5400.0,167.4418604651163,78,14,1
459,35.0,3.0,4.0,20.996536,105.862438,9600.0,274.2857142857143,77,13,1
460,48.0,4.0,4.0,20.996536,105.862438,5000.0,104.16666666666669,77,13,1
461,81.0,4.0,3.0,21.0020606,105.8587232,16000.0,197.5308641975309,78,14,1
462,86.0,9.0,5.0,21.0020606,105.8587232,15800.0,183.72093023255812,78,14,1
463,98.0,4.801504451949647,4.776731098605334,21.0115168,105.8533481,36000.0,367.3469387755102,24,10,1
464,50.0,4.0,5.0,20.998923,105.8532232,4000.0,148.0,11,2,1
465,75.0,3.0,6.0,21.0015145,105.8458686,26500.0,353.3333333333333,14,2,1
466,44.0,6.0,5.0,20.999336,105.8562789,5000.0,147.72727272727272,26,12,0
467,30.0,3.0,4.0,21.0012054,105.8545375,4500.0,150.0,2,12,1
468,53.0,5.0,5.0,20.9972657,105.8427448,15000.0,283.0188679245283,25,19,1
469,50.0,3.0,5.0,20.9959104,105.8576533,14500.0,290.0,60,6,1
470,195.0,3.0,3.0,20.9967604,105.8432719,48000.0,246.15384615384616,38,19,0
471,28.0,3.0,5.0,21.0031556,105.85263,7500.0,267.85714285714283,78,14,1
472,100.0,10.5,7.0,20.9961203,105.8499345,31500.0,315.0,3,2,1
473,61.0,4.801504451949647,4.776731098605334,21.0091003,105.8564284,16700.0,273.7704918032787,84,14,0
474,64.0,6.0,5.0,20.996539,105.8427895,18700.0,292.1875,25,19,1
475,188.0,4.801504451949647,4.776731098605334,21.0151325,105.8492108,120000.0,638.2978723404256,1,10,1
476,98.0,4.801504451949647,4.776731098605334,21.0081338,105.8462749,49500.0,505.1020408163265,96,10,1
477,60.0,10.0,5.0,20.9959104,105.8576533,5900.0,98.33333333333331,60,6,1
478,231.0,3.0,2.0,21.0161916,105.8576533,125000.0,480.7692307692308,23,9,1
479,140.0,3.0,4.0,21.0107623,105.8457915,68000.0,485.7142857142857,56,5,0
480,231.0,4.0,3.0,21.0106552,105.8490846,185000.0,462.5,56,5,1
481,117.0,4.801504451949647,4.776731098605334,20.9959104,105.8576533,14900.0,127.35042735042737,60,6,1
482,61.0,4.801504451949647,4.776731098605334,20.9959104,105.8576533,15300.0,250.81967213114757,60,6,0
483,65.0,2.0,2.0,20.996536,105.862438,14000.0,215.3846153846154,51,16,1
484,40.0,3.0,5.0,21.0017619,105.8449358,11500.0,287.5,14,0,1
485,42.0,3.0,5.0,21.0057773,105.8458202,14100.0,335.7142857142857,30,0,1
486,40.0,4.0,5.0,20.9968349,105.8457932,14100.0,352.5,30,19,0
487,53.0,4.801504451949647,4.776731098605334,21.0055287,105.8689184,3750.0,112.12121212121212,67,16,1
488,70.0,1.0,2.0,20.9959104,105.8576533,18000.0,257.1428571428572,60,6,0
489,54.0,6.0,4.0,21.0022545,105.8649652,15000.0,277.77777777777777,43,16,1
490,36.0,3.0,4.0,20.9997492,105.8564685,7400.0,205.55555555555557,42,3,1
491,142.0,1.0,1.0,21.0158326,105.8565768,32500.0,228.8732394366197,16,17,1
492,188.0,4.801504451949647,4.776731098605334,21.0151325,105.8492108,120000.0,638.2978723404256,1,10,1
493,231.0,1.0,1.0,21.0106552,105.8490846,195000.0,487.5,56,5,1
494,134.0,1.0,1.0,21.0158326,105.8565768,29900.0,223.13432835820896,16,17,1
495,222.0,4.0,4.0,20.9961203,105.8499345,53500.0,240.99099099099095,81,15,1
496,200.0,4.0,2.0,21.0151263,105.8509152,62000.0,310.0,41,1,0
497,200.0,5.0,3.0,21.0069151,105.8656789,52200.0,261.0,95,14,1
498,180.0,8.0,8.0,20.9961203,105.8499345,44000.0,244.44444444444449,78,14,1
499,66.0,4.0,5.0,20.9959104,105.8576533,16500.0,250.0,60,6,0
500,25.0,3.0,4.0,21.0080749,105.8636217,2050.0,82.0,95,3,1
501,145.0,10.5,10.5,21.0187567,105.8459098,70000.0,482.7586206896552,65,7,0
502,140.0,8.0,5.0,21.0107623,105.8457915,66000.0,471.4285714285714,56,5,0
503,231.0,4.0,3.0,21.0133684,105.8491251,193000.0,494.87179487179486,56,5,1
504,46.0,4.801504451949647,4.776731098605334,20.9963878,105.8619928,6000.0,130.43478260869566,75,11,0
505,231.0,5.0,4.0,21.0106552,105.8490846,180000.0,450.0,56,5,1
506,60.0,1.0,1.0,21.0081338,105.8462749,1000.0,201.66666666666663,96,0,1
507,231.0,7.0,4.776731098605334,21.011797,105.850376,135000.0,540.0,94,5,1
508,25.0,1.0,4.776731098605334,21.0081252,105.8460524,6800.0,272.0,96,0,1
509,46.0,4.801504451949647,5.0,20.9954314,105.8564223,11600.0,252.17391304347825,60,6,0
510,180.0,2.0,4.776731098605334,21.0010583,105.8585235,28000.0,155.55555555555554,88,4,1
